[0/200] [49486 steps] [state (115, 162)] [goal (105, 178)] [h_dist 26]
[0/200] [49487 steps] [state (114, 162)] [goal (105, 178)] [h_dist 25]
[0/200] [49488 steps] [state (114, 163)] [goal (105, 178)] [h_dist 24]
[0/200] [49489 steps] [state (113, 163)] [goal (105, 178)] [h_dist 23]
[0/200] [49490 steps] [state (114, 163)] [goal (105, 178)] [h_dist 24]
[0/200] [49491 steps] [state (114, 162)] [goal (105, 178)] [h_dist 25]
[0/200] [49492 steps] [state (114, 161)] [goal (105, 178)] [h_dist 26]
[0/200] [49493 steps] [state (114, 160)] [goal (105, 178)] [h_dist 27]
[0/200] [49494 steps] [state (114, 159)] [goal (105, 178)] [h_dist 28]
[0/200] [49495 steps] [state (114, 160)] [goal (105, 178)] [h_dist 27]
[0/200] [49496 steps] [state (114, 161)] [goal (105, 178)] [h_dist 26]
[0/200] [49497 steps] [state (114, 160)] [goal (105, 178)] [h_dist 27]
[0/200] [49498 steps] [state (115, 160)] [goal (105, 178)] [h_dist 28]
[0/200] [49499 steps] [state (114, 160)] [goal (105, 178)] [h_dist 27]
[0/200] [49500 steps] [state (115, 160)] [goal (105, 178)] [h_dist 28]
[0/200] [49501 steps] [state (115, 159)] [goal (105, 178)] [h_dist 29]
[0/200] [49502 steps] [state (116, 159)] [goal (105, 178)] [h_dist 30]
[0/200] [49503 steps] [state (116, 158)] [goal (105, 178)] [h_dist 31]
[0/200] [49504 steps] [state (115, 158)] [goal (105, 178)] [h_dist 30]
[0/200] [49505 steps] [state (114, 158)] [goal (105, 178)] [h_dist 29]
[0/200] [49506 steps] [state (114, 157)] [goal (105, 178)] [h_dist 30]
[0/200] [49507 steps] [state (114, 158)] [goal (105, 178)] [h_dist 29]
[0/200] [49508 steps] [state (114, 157)] [goal (105, 178)] [h_dist 30]
[0/200] [49509 steps] [state (115, 157)] [goal (105, 178)] [h_dist 31]
[0/200] [49510 steps] [state (114, 157)] [goal (105, 178)] [h_dist 30]
[0/200] [49511 steps] [state (114, 156)] [goal (105, 178)] [h_dist 31]
[0/200] [49512 steps] [state (114, 155)] [goal (105, 178)] [h_dist 32]
[0/200] [49513 steps] [state (115, 155)] [goal (105, 178)] [h_dist 33]
[0/200] [49514 steps] [state (115, 154)] [goal (105, 178)] [h_dist 34]
[0/200] [49515 steps] [state (116, 154)] [goal (105, 178)] [h_dist 35]
[0/200] [49516 steps] [state (116, 155)] [goal (105, 178)] [h_dist 34]
[0/200] [49517 steps] [state (117, 155)] [goal (105, 178)] [h_dist 35]
[0/200] [49518 steps] [state (117, 156)] [goal (105, 178)] [h_dist 34]
[0/200] [49519 steps] [state (117, 157)] [goal (105, 178)] [h_dist 33]
[0/200] [49520 steps] [state (118, 157)] [goal (105, 178)] [h_dist 34]
[0/200] [49521 steps] [state (118, 156)] [goal (105, 178)] [h_dist 35]
[0/200] [49522 steps] [state (119, 156)] [goal (105, 178)] [h_dist 36]
[0/200] [49523 steps] [state (119, 155)] [goal (105, 178)] [h_dist 37]
[0/200] [49524 steps] [state (120, 155)] [goal (105, 178)] [h_dist 38]
[0/200] [49525 steps] [state (120, 156)] [goal (105, 178)] [h_dist 37]
[0/200] [49526 steps] [state (119, 156)] [goal (105, 178)] [h_dist 36]
[0/200] [49527 steps] [state (119, 155)] [goal (105, 178)] [h_dist 37]
[0/200] [49528 steps] [state (118, 155)] [goal (105, 178)] [h_dist 36]
[0/200] [49529 steps] [state (118, 156)] [goal (105, 178)] [h_dist 35]
[0/200] [49530 steps] [state (117, 156)] [goal (105, 178)] [h_dist 34]
[0/200] [49531 steps] [state (117, 157)] [goal (105, 178)] [h_dist 33]
[0/200] [49532 steps] [state (117, 158)] [goal (105, 178)] [h_dist 32]
[0/200] [49533 steps] [state (118, 158)] [goal (105, 178)] [h_dist 33]
[0/200] [49534 steps] [state (119, 158)] [goal (105, 178)] [h_dist 34]
[0/200] [49535 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49536 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49537 steps] [state (120, 160)] [goal (105, 178)] [h_dist 33]
[0/200] [49538 steps] [state (121, 160)] [goal (105, 178)] [h_dist 34]
[0/200] [49539 steps] [state (121, 159)] [goal (105, 178)] [h_dist 35]
[0/200] [49540 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49541 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49542 steps] [state (120, 157)] [goal (105, 178)] [h_dist 36]
[0/200] [49543 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49544 steps] [state (119, 158)] [goal (105, 178)] [h_dist 34]
[0/200] [49545 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49546 steps] [state (121, 158)] [goal (105, 178)] [h_dist 36]
[0/200] [49547 steps] [state (121, 159)] [goal (105, 178)] [h_dist 35]
[0/200] [49548 steps] [state (121, 158)] [goal (105, 178)] [h_dist 36]
[0/200] [49549 steps] [state (122, 158)] [goal (105, 178)] [h_dist 37]
[0/200] [49550 steps] [state (121, 158)] [goal (105, 178)] [h_dist 36]
[0/200] [49551 steps] [state (121, 159)] [goal (105, 178)] [h_dist 35]
[0/200] [49552 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49553 steps] [state (120, 160)] [goal (105, 178)] [h_dist 33]
[0/200] [49554 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49555 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49556 steps] [state (119, 158)] [goal (105, 178)] [h_dist 34]
[0/200] [49557 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49558 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49559 steps] [state (120, 158)] [goal (105, 178)] [h_dist 35]
[0/200] [49560 steps] [state (121, 158)] [goal (105, 178)] [h_dist 36]
[0/200] [49561 steps] [state (121, 157)] [goal (105, 178)] [h_dist 37]
[0/200] [49562 steps] [state (120, 157)] [goal (105, 178)] [h_dist 36]
[0/200] [49563 steps] [state (119, 157)] [goal (105, 178)] [h_dist 35]
[0/200] [49564 steps] [state (119, 158)] [goal (105, 178)] [h_dist 34]
[0/200] [49565 steps] [state (119, 159)] [goal (105, 178)] [h_dist 33]
[0/200] [49566 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49567 steps] [state (119, 159)] [goal (105, 178)] [h_dist 33]
[0/200] [49568 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49569 steps] [state (119, 159)] [goal (105, 178)] [h_dist 33]
[0/200] [49570 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49571 steps] [state (121, 159)] [goal (105, 178)] [h_dist 35]
[0/200] [49572 steps] [state (120, 159)] [goal (105, 178)] [h_dist 34]
[0/200] [49573 steps] [state (120, 160)] [goal (105, 178)] [h_dist 33]
[0/200] [49574 steps] [state (120, 161)] [goal (105, 178)] [h_dist 32]
[0/200] [49575 steps] [state (120, 162)] [goal (105, 178)] [h_dist 31]
[0/200] [49576 steps] [state (121, 162)] [goal (105, 178)] [h_dist 32]
[0/200] [49577 steps] [state (122, 162)] [goal (105, 178)] [h_dist 33]
[0/200] [49578 steps] [state (123, 162)] [goal (105, 178)] [h_dist 34]
[0/200] [49579 steps] [state (123, 161)] [goal (105, 178)] [h_dist 35]
[0/200] [49580 steps] [state (122, 161)] [goal (105, 178)] [h_dist 34]
[0/200] [49581 steps] [state (122, 162)] [goal (105, 178)] [h_dist 33]
[0/200] [49582 steps] [state (123, 162)] [goal (105, 178)] [h_dist 34]
[0/200] [49583 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49584 steps] [state (124, 161)] [goal (105, 178)] [h_dist 36]
[0/200] [49585 steps] [state (125, 161)] [goal (105, 178)] [h_dist 37]
[0/200] [49586 steps] [state (126, 161)] [goal (105, 178)] [h_dist 38]
[0/200] [49587 steps] [state (125, 161)] [goal (105, 178)] [h_dist 37]
[0/200] [49588 steps] [state (125, 160)] [goal (105, 178)] [h_dist 38]
[0/200] [49589 steps] [state (124, 160)] [goal (105, 178)] [h_dist 37]
[0/200] [49590 steps] [state (124, 161)] [goal (105, 178)] [h_dist 36]
[0/200] [49591 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49592 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49593 steps] [state (125, 163)] [goal (105, 178)] [h_dist 35]
[0/200] [49594 steps] [state (125, 162)] [goal (105, 178)] [h_dist 36]
[0/200] [49595 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49596 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49597 steps] [state (123, 163)] [goal (105, 178)] [h_dist 33]
[0/200] [49598 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49599 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49600 steps] [state (123, 162)] [goal (105, 178)] [h_dist 34]
[0/200] [49601 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49602 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49603 steps] [state (124, 162)] [goal (105, 178)] [h_dist 35]
[0/200] [49604 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49605 steps] [state (124, 164)] [goal (105, 178)] [h_dist 33]
[0/200] [49606 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49607 steps] [state (122, 164)] [goal (105, 178)] [h_dist 31]
[0/200] [49608 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49609 steps] [state (123, 163)] [goal (105, 178)] [h_dist 33]
[0/200] [49610 steps] [state (124, 163)] [goal (105, 178)] [h_dist 34]
[0/200] [49611 steps] [state (124, 164)] [goal (105, 178)] [h_dist 33]
[0/200] [49612 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49613 steps] [state (123, 163)] [goal (105, 178)] [h_dist 33]
[0/200] [49614 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49615 steps] [state (122, 164)] [goal (105, 178)] [h_dist 31]
[0/200] [49616 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49617 steps] [state (123, 165)] [goal (105, 178)] [h_dist 31]
[0/200] [49618 steps] [state (122, 165)] [goal (105, 178)] [h_dist 30]
[0/200] [49619 steps] [state (122, 164)] [goal (105, 178)] [h_dist 31]
[0/200] [49620 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49621 steps] [state (123, 165)] [goal (105, 178)] [h_dist 31]
[0/200] [49622 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49623 steps] [state (123, 167)] [goal (105, 178)] [h_dist 29]
[0/200] [49624 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49625 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49626 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49627 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49628 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49629 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49630 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49631 steps] [state (121, 167)] [goal (105, 178)] [h_dist 27]
[0/200] [49632 steps] [state (120, 167)] [goal (105, 178)] [h_dist 26]
[0/200] [49633 steps] [state (121, 167)] [goal (105, 178)] [h_dist 27]
[0/200] [49634 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49635 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49636 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49637 steps] [state (123, 167)] [goal (105, 178)] [h_dist 29]
[0/200] [49638 steps] [state (123, 168)] [goal (105, 178)] [h_dist 28]
[0/200] [49639 steps] [state (122, 168)] [goal (105, 178)] [h_dist 27]
[0/200] [49640 steps] [state (122, 167)] [goal (105, 178)] [h_dist 28]
[0/200] [49641 steps] [state (123, 167)] [goal (105, 178)] [h_dist 29]
[0/200] [49642 steps] [state (122, 167)] [goal (105, 178)] [h_dist 28]
[0/200] [49643 steps] [state (121, 167)] [goal (105, 178)] [h_dist 27]
[0/200] [49644 steps] [state (122, 167)] [goal (105, 178)] [h_dist 28]
[0/200] [49645 steps] [state (123, 167)] [goal (105, 178)] [h_dist 29]
[0/200] [49646 steps] [state (123, 168)] [goal (105, 178)] [h_dist 28]
[0/200] [49647 steps] [state (123, 169)] [goal (105, 178)] [h_dist 27]
[0/200] [49648 steps] [state (122, 169)] [goal (105, 178)] [h_dist 26]
[0/200] [49649 steps] [state (121, 169)] [goal (105, 178)] [h_dist 25]
[0/200] [49650 steps] [state (121, 170)] [goal (105, 178)] [h_dist 24]
[0/200] [49651 steps] [state (121, 171)] [goal (105, 178)] [h_dist 23]
[0/200] [49652 steps] [state (120, 171)] [goal (105, 178)] [h_dist 22]
[0/200] [49653 steps] [state (119, 171)] [goal (105, 178)] [h_dist 21]
[0/200] [49654 steps] [state (120, 171)] [goal (105, 178)] [h_dist 22]
[0/200] [49655 steps] [state (119, 171)] [goal (105, 178)] [h_dist 21]
[0/200] [49656 steps] [state (118, 171)] [goal (105, 178)] [h_dist 20]
[0/200] [49657 steps] [state (119, 171)] [goal (105, 178)] [h_dist 21]
[0/200] [49658 steps] [state (118, 171)] [goal (105, 178)] [h_dist 20]
[0/200] [49659 steps] [state (119, 171)] [goal (105, 178)] [h_dist 21]
[0/200] [49660 steps] [state (119, 170)] [goal (105, 178)] [h_dist 22]
[0/200] [49661 steps] [state (118, 170)] [goal (105, 178)] [h_dist 21]
[0/200] [49662 steps] [state (117, 170)] [goal (105, 178)] [h_dist 20]
[0/200] [49663 steps] [state (117, 171)] [goal (105, 178)] [h_dist 19]
[0/200] [49664 steps] [state (118, 171)] [goal (105, 178)] [h_dist 20]
[0/200] [49665 steps] [state (119, 171)] [goal (105, 178)] [h_dist 21]
[0/200] [49666 steps] [state (120, 171)] [goal (105, 178)] [h_dist 22]
[0/200] [49667 steps] [state (120, 170)] [goal (105, 178)] [h_dist 23]
[0/200] [49668 steps] [state (119, 170)] [goal (105, 178)] [h_dist 22]
[0/200] [49669 steps] [state (119, 169)] [goal (105, 178)] [h_dist 23]
[0/200] [49670 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49671 steps] [state (119, 167)] [goal (105, 178)] [h_dist 25]
[0/200] [49672 steps] [state (120, 167)] [goal (105, 178)] [h_dist 26]
[0/200] [49673 steps] [state (120, 168)] [goal (105, 178)] [h_dist 25]
[0/200] [49674 steps] [state (120, 169)] [goal (105, 178)] [h_dist 24]
[0/200] [49675 steps] [state (119, 169)] [goal (105, 178)] [h_dist 23]
[0/200] [49676 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49677 steps] [state (119, 169)] [goal (105, 178)] [h_dist 23]
[0/200] [49678 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49679 steps] [state (119, 167)] [goal (105, 178)] [h_dist 25]
[0/200] [49680 steps] [state (118, 167)] [goal (105, 178)] [h_dist 24]
[0/200] [49681 steps] [state (118, 168)] [goal (105, 178)] [h_dist 23]
[0/200] [49682 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49683 steps] [state (118, 168)] [goal (105, 178)] [h_dist 23]
[0/200] [49684 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49685 steps] [state (118, 168)] [goal (105, 178)] [h_dist 23]
[0/200] [49686 steps] [state (118, 169)] [goal (105, 178)] [h_dist 22]
[0/200] [49687 steps] [state (118, 168)] [goal (105, 178)] [h_dist 23]
[0/200] [49688 steps] [state (119, 168)] [goal (105, 178)] [h_dist 24]
[0/200] [49689 steps] [state (119, 167)] [goal (105, 178)] [h_dist 25]
[0/200] [49690 steps] [state (119, 166)] [goal (105, 178)] [h_dist 26]
[0/200] [49691 steps] [state (119, 165)] [goal (105, 178)] [h_dist 27]
[0/200] [49692 steps] [state (118, 165)] [goal (105, 178)] [h_dist 26]
[0/200] [49693 steps] [state (118, 166)] [goal (105, 178)] [h_dist 25]
[0/200] [49694 steps] [state (119, 166)] [goal (105, 178)] [h_dist 26]
[0/200] [49695 steps] [state (119, 167)] [goal (105, 178)] [h_dist 25]
[0/200] [49696 steps] [state (120, 167)] [goal (105, 178)] [h_dist 26]
[0/200] [49697 steps] [state (120, 166)] [goal (105, 178)] [h_dist 27]
[0/200] [49698 steps] [state (119, 166)] [goal (105, 178)] [h_dist 26]
[0/200] [49699 steps] [state (119, 165)] [goal (105, 178)] [h_dist 27]
[0/200] [49700 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49701 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49702 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49703 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49704 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49705 steps] [state (121, 163)] [goal (105, 178)] [h_dist 31]
[0/200] [49706 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49707 steps] [state (119, 163)] [goal (105, 178)] [h_dist 29]
[0/200] [49708 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49709 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49710 steps] [state (119, 164)] [goal (105, 178)] [h_dist 28]
[0/200] [49711 steps] [state (119, 163)] [goal (105, 178)] [h_dist 29]
[0/200] [49712 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49713 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49714 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49715 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49716 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49717 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49718 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49719 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49720 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49721 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49722 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49723 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49724 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49725 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49726 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49727 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49728 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49729 steps] [state (121, 163)] [goal (105, 178)] [h_dist 31]
[0/200] [49730 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49731 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49732 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49733 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49734 steps] [state (120, 165)] [goal (105, 178)] [h_dist 28]
[0/200] [49735 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49736 steps] [state (122, 165)] [goal (105, 178)] [h_dist 30]
[0/200] [49737 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49738 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49739 steps] [state (120, 166)] [goal (105, 178)] [h_dist 27]
[0/200] [49740 steps] [state (119, 166)] [goal (105, 178)] [h_dist 26]
[0/200] [49741 steps] [state (119, 165)] [goal (105, 178)] [h_dist 27]
[0/200] [49742 steps] [state (119, 166)] [goal (105, 178)] [h_dist 26]
[0/200] [49743 steps] [state (120, 166)] [goal (105, 178)] [h_dist 27]
[0/200] [49744 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49745 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49746 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49747 steps] [state (121, 167)] [goal (105, 178)] [h_dist 27]
[0/200] [49748 steps] [state (121, 166)] [goal (105, 178)] [h_dist 28]
[0/200] [49749 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49750 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49751 steps] [state (121, 165)] [goal (105, 178)] [h_dist 29]
[0/200] [49752 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49753 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49754 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49755 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49756 steps] [state (121, 164)] [goal (105, 178)] [h_dist 30]
[0/200] [49757 steps] [state (120, 164)] [goal (105, 178)] [h_dist 29]
[0/200] [49758 steps] [state (120, 163)] [goal (105, 178)] [h_dist 30]
[0/200] [49759 steps] [state (121, 163)] [goal (105, 178)] [h_dist 31]
[0/200] [49760 steps] [state (122, 163)] [goal (105, 178)] [h_dist 32]
[0/200] [49761 steps] [state (123, 163)] [goal (105, 178)] [h_dist 33]
[0/200] [49762 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49763 steps] [state (122, 164)] [goal (105, 178)] [h_dist 31]
[0/200] [49764 steps] [state (123, 164)] [goal (105, 178)] [h_dist 32]
[0/200] [49765 steps] [state (122, 164)] [goal (105, 178)] [h_dist 31]
[0/200] [49766 steps] [state (122, 165)] [goal (105, 178)] [h_dist 30]
[0/200] [49767 steps] [state (122, 166)] [goal (105, 178)] [h_dist 29]
[0/200] [49768 steps] [state (122, 165)] [goal (105, 178)] [h_dist 30]
[0/200] [49769 steps] [state (123, 165)] [goal (105, 178)] [h_dist 31]
[0/200] [49770 steps] [state (123, 166)] [goal (105, 178)] [h_dist 30]
[0/200] [49771 steps] [state (124, 166)] [goal (105, 178)] [h_dist 31]
[0/200] [49772 steps] [state (125, 166)] [goal (105, 178)] [h_dist 32]
[0/200] [49773 steps] [state (126, 166)] [goal (105, 178)] [h_dist 33]
[0/200] [49774 steps] [state (127, 166)] [goal (105, 178)] [h_dist 34]
[0/200] [49775 steps] [state (127, 167)] [goal (105, 178)] [h_dist 33]
[0/200] [49776 steps] [state (127, 166)] [goal (105, 178)] [h_dist 34]
[0/200] [49777 steps] [state (128, 166)] [goal (105, 178)] [h_dist 35]
[0/200] [49778 steps] [state (127, 166)] [goal (105, 178)] [h_dist 34]
[0/200] [49779 steps] [state (128, 166)] [goal (105, 178)] [h_dist 35]
[0/200] [49780 steps] [state (128, 165)] [goal (105, 178)] [h_dist 36]
[0/200] [49781 steps] [state (128, 164)] [goal (105, 178)] [h_dist 37]
[0/200] [49782 steps] [state (128, 165)] [goal (105, 178)] [h_dist 36]
[0/200] [49783 steps] [state (127, 165)] [goal (105, 178)] [h_dist 35]
[0/200] [49784 steps] [state (127, 164)] [goal (105, 178)] [h_dist 36]
[0/200] [49785 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49786 steps] [state (126, 163)] [goal (105, 178)] [h_dist 36]
[0/200] [49787 steps] [state (126, 162)] [goal (105, 178)] [h_dist 37]
[0/200] [49788 steps] [state (126, 161)] [goal (105, 178)] [h_dist 38]
[0/200] [49789 steps] [state (126, 160)] [goal (105, 178)] [h_dist 39]
[0/200] [49790 steps] [state (126, 161)] [goal (105, 178)] [h_dist 38]
[0/200] [49791 steps] [state (126, 160)] [goal (105, 178)] [h_dist 39]
[0/200] [49792 steps] [state (126, 159)] [goal (105, 178)] [h_dist 40]
[0/200] [49793 steps] [state (127, 159)] [goal (105, 178)] [h_dist 41]
[0/200] [49794 steps] [state (128, 159)] [goal (105, 178)] [h_dist 42]
[0/200] [49795 steps] [state (129, 159)] [goal (105, 178)] [h_dist 43]
[0/200] [49796 steps] [state (129, 160)] [goal (105, 178)] [h_dist 42]
[0/200] [49797 steps] [state (128, 160)] [goal (105, 178)] [h_dist 41]
[0/200] [49798 steps] [state (127, 160)] [goal (105, 178)] [h_dist 40]
[0/200] [49799 steps] [state (126, 160)] [goal (105, 178)] [h_dist 39]
[0/200] [49800 steps] [state (126, 161)] [goal (105, 178)] [h_dist 38]
[0/200] [49801 steps] [state (126, 162)] [goal (105, 178)] [h_dist 37]
[0/200] [49802 steps] [state (127, 162)] [goal (105, 178)] [h_dist 38]
[0/200] [49803 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49804 steps] [state (127, 162)] [goal (105, 178)] [h_dist 38]
[0/200] [49805 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49806 steps] [state (126, 163)] [goal (105, 178)] [h_dist 36]
[0/200] [49807 steps] [state (125, 163)] [goal (105, 178)] [h_dist 35]
[0/200] [49808 steps] [state (126, 163)] [goal (105, 178)] [h_dist 36]
[0/200] [49809 steps] [state (126, 164)] [goal (105, 178)] [h_dist 35]
[0/200] [49810 steps] [state (126, 163)] [goal (105, 178)] [h_dist 36]
[0/200] [49811 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49812 steps] [state (127, 162)] [goal (105, 178)] [h_dist 38]
[0/200] [49813 steps] [state (128, 162)] [goal (105, 178)] [h_dist 39]
[0/200] [49814 steps] [state (127, 162)] [goal (105, 178)] [h_dist 38]
[0/200] [49815 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49816 steps] [state (127, 162)] [goal (105, 178)] [h_dist 38]
[0/200] [49817 steps] [state (127, 163)] [goal (105, 178)] [h_dist 37]
[0/200] [49818 steps] [state (127, 164)] [goal (105, 178)] [h_dist 36]
[0/200] [49819 steps] [state (128, 164)] [goal (105, 178)] [h_dist 37]
[0/200] [49820 steps] [state (129, 164)] [goal (105, 178)] [h_dist 38]
[0/200] [49821 steps] [state (129, 165)] [goal (105, 178)] [h_dist 37]
[0/200] [49822 steps] [state (129, 166)] [goal (105, 178)] [h_dist 36]
[0/200] [49823 steps] [state (129, 165)] [goal (105, 178)] [h_dist 37]
[0/200] [49824 steps] [state (129, 166)] [goal (105, 178)] [h_dist 36]
[0/200] [49825 steps] [state (129, 165)] [goal (105, 178)] [h_dist 37]
[0/200] [49826 steps] [state (129, 166)] [goal (105, 178)] [h_dist 36]
[0/200] [49827 steps] [state (129, 165)] [goal (105, 178)] [h_dist 37]
[0/200] [49828 steps] [state (128, 165)] [goal (105, 178)] [h_dist 36]
[0/200] [49829 steps] [state (128, 164)] [goal (105, 178)] [h_dist 37]
[0/200] [49830 steps] [state (128, 165)] [goal (105, 178)] [h_dist 36]
[0/200] [49831 steps] [state (129, 165)] [goal (105, 178)] [h_dist 37]
[0/200] [49832 steps] [state (128, 165)] [goal (105, 178)] [h_dist 36]
[0/200] [49833 steps] [state (127, 165)] [goal (105, 178)] [h_dist 35]
[0/200] [49834 steps] [state (126, 165)] [goal (105, 178)] [h_dist 34]
[0/200] [49835 steps] [state (125, 165)] [goal (105, 178)] [h_dist 33]
